gene,spearman_rho,pvalue,padj,trend_significant
ENSG00000109685,-0.024145309427315676,0.8832006792578857,0.9742342783578826,0
ENSG00000109686,0.24742355078736322,0.12034783032498275,0.6001573420816179,0
ENSG00000109689,0.3229663648287471,0.037915492562195396,0.4026045558842288,0
ENSG00000109736,0.1359941020592985,0.4037306245550165,0.8204744974659212,0
ENSG00000109738,-0.05100827272956732,0.7560472193848413,0.9457640822581359,0
ENSG00000109743,0.05511708913917929,0.7370408634285415,0.9407463806937476,0
ENSG00000109756,0.03281923577871411,0.8416845414597527,0.9657456180928407,0
ENSG00000109758,-0.09833576926563345,0.5477958114273713,0.8781304130885992,0
ENSG00000109762,-0.05038112183535133,0.7589605362590262,0.9464186690995898,0
ENSG00000109771,-0.22220922059091142,0.16565381470499307,0.6530509567458345,0
ENSG00000109775,0.036217964140973516,0.8255207793647468,0.962158701466498,0
ENSG00000109787,0.09344075409608411,0.5680839793901657,0.884852527039138,0
ENSG00000109790,-0.018972274806889067,0.9081085673696556,0.9803308813953944,0
ENSG00000109794,0.3226168724996097,0.03814810992657147,0.4027999805830637,0
ENSG00000109805,-0.08088705617460953,0.621564501440445,0.9045540996118234,0
ENSG00000109814,0.010454102346072922,0.9492940690529772,0.9894624340517402,0
ENSG00000109819,-0.0212175314110795,0.8972862245751845,0.9782887864118615,0
ENSG00000109832,-0.027385589047431633,0.8676513234184078,0.9694389802022751,0
ENSG00000109846,0.34167541961979747,0.027006907633470467,0.3551507748308956,0
ENSG00000109854,-0.08750083663663036,0.5931366678445351,0.8951146453645381,0
ENSG00000109861,0.11569268048063598,0.4786419124230279,0.8530562571985729,0
ENSG00000109881,0.3008646136510381,0.05498416267899242,0.4633025506585268,0
ENSG00000109906,-0.0006794134687339909,0.996702582491461,0.9990613819517652,0
ENSG00000109911,0.24687590735453094,0.12122463389190807,0.6018372986050393,0
ENSG00000109917,0.03501769730197156,0.8312216232912479,0.9629807253895857,0
ENSG00000109919,0.16776286420277775,0.3006071763710585,0.7616878023304627,0
ENSG00000109920,0.022053690284422535,0.8932602444255109,0.9771364633094634,0
ENSG00000109927,0.057172362964829984,0.7275881070064769,0.9378702191530612,0
ENSG00000109929,-0.2288984915776557,0.1526282210940697,0.6398582241192246,0
ENSG00000109944,0.006379586829358947,0.9690448208108895,0.9935309080693505,0
ENSG00000109956,0.18135113357745758,0.2619833339796416,0.7336936423144467,0
ENSG00000109971,-0.04630229761137054,0.7779831700742235,0.950858372901908,0
ENSG00000109991,0.044392870609866755,0.7869311863122315,0.9536392758835611,0
ENSG00000110002,0.17015833072530753,0.2935571080897592,0.7579253261413541,0
ENSG00000110011,0.21734078777485605,0.17560609649286474,0.6632366133334677,0
ENSG00000110013,-0.052215597725518995,0.7504478045118146,0.9440721309612624,0
ENSG00000110025,0.08701842679438598,0.5951915672270696,0.8956883003033191,0
ENSG00000110031,0.12810853856381088,0.43202679888043694,0.833362086802073,0
ENSG00000110042,0.30970801659366387,0.04755794123324497,0.4359557896995619,0
ENSG00000110046,0.24601238985131363,0.1226165312649421,0.6047889331490302,0
ENSG00000110047,-0.08110741071427435,0.6206086458281452,0.9043733074722424,0
ENSG00000110048,-0.048497214653896004,0.7677306746723134,0.9487391123964378,0
ENSG00000110057,0.5129032518709616,0.00027871514824329147,0.05021733732058453,0
ENSG00000110060,-0.11706331279678661,0.4733752775360349,0.8509001686712746,0
ENSG00000110063,0.25971902412222614,0.10185047811337,0.5697560536631578,0
ENSG00000110066,0.16054250368186262,0.3224796120927036,0.7756380476644583,0
ENSG00000110074,0.08748754974313083,0.5931932253769157,0.8951146453645381,0
ENSG00000110075,0.04536161887885962,0.7823881013841927,0.9521717172042433,0
ENSG00000110076,0.00898870788843762,0.9563946902614857,0.9908513612580349,0
ENSG00000110077,0.3901553577596225,0.00995204655248405,0.2370672270197439,0
ENSG00000110079,0.30882882454523153,0.04825919153293157,0.43909017774524717,0
ENSG00000110080,0.05864454519322554,0.7208404000651831,0.9358322205698889,0
ENSG00000110090,-0.0025084766200291035,0.9878259383832391,0.9985249907388286,0
ENSG00000110092,0.597518014464286,5.8237994668974835e-06,0.006621130557547266,1
ENSG00000110104,0.2611951280605304,0.0997792989401709,0.5665879439427218,0
ENSG00000110107,0.18872015658449548,0.24242588236160723,0.7181755501158973,0
ENSG00000110108,0.2819043269500882,0.07389819725208246,0.5167305660994216,0
ENSG00000110148,-0.008830762693626837,0.9571602184542285,0.9909553948415564,0
ENSG00000110169,0.2177066813569686,0.1748441422311826,0.6620044937157644,0
ENSG00000110171,-0.11214980888713451,0.49239052411204565,0.8588933530295338,0
ENSG00000110172,-0.18495725121919954,0.2522908486014108,0.7274119544920447,0
ENSG00000110200,0.2588958446004959,0.1030191643870737,0.5713426788930062,0
ENSG00000110218,-0.13087211051363698,0.42199201207170844,0.8295528280655928,0
ENSG00000110237,-0.02780368964357563,0.8656482575188782,0.9693661710381481,0
ENSG00000110274,0.09030515832104773,0.5812509290098271,0.8910424268444347,0
ENSG00000110315,0.1667091753727675,0.30374089777231594,0.7630185694600552,0
ENSG00000110318,-0.07384701779393302,0.6524049461015857,0.9126882102965972,0
ENSG00000110321,0.09229103564523744,0.5728966022177668,0.8869879179616704,0
ENSG00000110324,0.3893827559648068,0.010126669766868268,0.23936532457073895,0
ENSG00000110328,0.28912283839996594,0.06619136845432294,0.4977686433492259,0
ENSG00000110330,-0.058325033162087224,0.7223031976154433,0.9362865720284221,0
ENSG00000110344,0.06333903465573487,0.6994585488005833,0.9287564607112223,0
ENSG00000110367,0.13713005522825766,0.3997405489710659,0.81845036669598,0
ENSG00000110395,0.007107350423415794,0.965515467216794,0.9929065400060214,0
ENSG00000110400,-0.0015156146610219798,0.9926442989882558,0.9988571142874866,0
ENSG00000110422,0.22356797876009385,0.16294757176022046,0.6494016355746709,0
ENSG00000110427,0.061617575356721174,0.7072747959115961,0.930799224212193,0
ENSG00000110429,-0.007943509296758829,0.9614612113197638,0.9923276313249951,0
ENSG00000110435,-0.08445632042108688,0.6061549227710139,0.8993704149912326,0
ENSG00000110436,0.022262730002758295,0.8922541403816577,0.9771042276368661,0
ENSG00000110442,0.25237597234741865,0.1126260960086074,0.5880944808067772,0
ENSG00000110446,0.40111525942564463,0.0077320022249067755,0.20998136769746825,0
ENSG00000110448,0.2570254737777042,0.10571116882064224,0.5750212245466695,0
ENSG00000110455,0.46129283042865815,0.001564128019451383,0.09968974162094466,0
ENSG00000110492,0.45687254203368133,0.001783091347332899,0.10629960164850953,0
ENSG00000110497,0.2173077848458411,0.17567493555316904,0.6632366133334677,0
ENSG00000110514,-0.1606470235410305,0.3221563447808047,0.7756063620808054,0
ENSG00000110536,0.03136230703821877,0.848632650605418,0.9667457743471815,0
ENSG00000110583,0.0823658174403669,0.615161238976563,0.9024024065358234,0
ENSG00000110619,-0.1918984614322264,0.2342911077308738,0.7110032985397495,0
ENSG00000110628,0.05373408605881482,0.7434224052223029,0.9426135708540142,0
ENSG00000110651,0.27614146792153715,0.08052341733087753,0.530711914171254,0
ENSG00000110660,0.24563410023459673,0.12322991288578722,0.6051888044569624,0
ENSG00000110665,0.21020604428617198,0.19092259430559944,0.6770054258538782,0
ENSG00000110675,-0.045213992646765386,0.7830799793724221,0.9522752063430097,0
ENSG00000110693,0.3502460480715636,0.0229336632467656,0.33466556891954563,0
ENSG00000110696,0.12260179480392244,0.4523960754465053,0.8420669590148946,0
ENSG00000110697,0.06553395169826033,0.6895349713490955,0.9260424301333288,0
ENSG00000110700,0.264121684117231,0.0957650112613293,0.5585994546801233,0
ENSG00000110711,0.07902901277375848,0.6296475691797236,0.9073657098030624,0
ENSG00000110713,0.1915849018547228,0.2350856239704533,0.7115151200543229,0
ENSG00000110717,0.12970914522733823,0.42619942951915624,0.8311289228746331,0
ENSG00000110719,0.177910808381957,0.2714481793717205,0.7405608488705796,0
ENSG00000110721,0.06653362487374596,0.6850313912699544,0.9238154503932765,0
ENSG00000110723,0.22104449210117,0.1679983213073546,0.6555975190131913,0
ENSG00000110756,0.10326562085786477,0.5277028947940594,0.8691830355873834,0
ENSG00000110768,0.10838709395709085,0.5072024582685959,0.862887555173671,0
ENSG00000110777,0.3302994709537556,0.033287509716050545,0.3812212422242931,0
ENSG00000110786,0.026613776078135913,0.8713510229276258,0.9708263561413173,0
ENSG00000110799,0.3132460179261343,0.04481592175992222,0.42882013582982953,0
ENSG00000110801,0.15462400216725714,0.3411018995379351,0.7874149248955084,0
ENSG00000110811,0.1719351683311615,0.288394325736937,0.7538215984253599,0
ENSG00000110841,0.04196684733795344,0.7983373601982706,0.9553335023005077,0
ENSG00000110844,0.16705655549024528,0.3027055715613285,0.7630185694600552,0
ENSG00000110851,-0.04285314225883052,0.7941656453966826,0.9546629078032308,0
ENSG00000110852,0.0002619766771259297,0.9987285380031725,0.9995310008349719,0
ENSG00000110871,0.25000985760633393,0.11626894537987109,0.5931305041487529,0
ENSG00000110876,0.3288435061077225,0.03416872455039366,0.3859472644158061,0
ENSG00000110880,-0.0556045650773118,0.7347954632899798,0.939825136231798,0
ENSG00000110881,0.0743211426319456,0.650309971623668,0.911455961709245,0
ENSG00000110887,0.2324116688815429,0.1460834268267699,0.6332476034300119,0
ENSG00000110888,-0.04348466291826916,0.7911964225072208,0.9546629078032308,0
ENSG00000110900,0.23684538051337353,0.13811010832489212,0.6255629335532178,0
ENSG00000110906,-0.016724023845759776,0.9189610710620926,0.9826495902432928,0
ENSG00000110911,0.1422064652634761,0.38217844320936556,0.8108102823190477,0
ENSG00000110917,0.1804626698106516,0.2644072343375199,0.7358783530667713,0
ENSG00000110921,-0.18861563143545948,0.24269648149208334,0.7183175408322005,0
ENSG00000110925,0.03318673481892956,0.8399337019101807,0.9652831167146407,0
ENSG00000110931,-0.06511587226158881,0.6914214540206305,0.9265877308167599,0
ENSG00000110934,0.3848828985799235,0.011194959263371551,0.24526204795169232,0
ENSG00000110955,-0.024353127186115882,0.8822021069962849,0.9738653484563554,0
ENSG00000110958,-0.08800572141935438,0.5909892403914987,0.894404482402866,0
ENSG00000110975,-0.3391109034468354,0.028332337786255213,0.3589911006635337,0
ENSG00000110987,-0.09909485684259414,0.5446794490354532,0.877474786974009,0
ENSG00000111011,-0.14408791794612408,0.3757819508014919,0.8069939171844178,0
ENSG00000111012,0.008101519166622067,0.9606951740214156,0.9921511083291484,0
ENSG00000111046,-0.27699014081216106,0.07952070594442517,0.5291942695996813,0
ENSG00000111052,-0.10796901452041933,0.5088614022401907,0.8634763495815231,0
ENSG00000111057,-0.006904953278313921,0.9664969503906307,0.9929423164527625,0
ENSG00000111058,0.44417232179325367,0.002564770691747098,0.12804400108179326,0
ENSG00000111077,0.5002287972595894,0.00044136667370087146,0.05802055504072237,0
ENSG00000111110,0.004807913521722449,0.9766686061658347,0.9953726337470401,0
ENSG00000111142,0.22273181988675084,0.16460928391230123,0.6520759279718845,0
ENSG00000111144,0.08111562121292516,0.620573041632716,0.9043733074722424,0
ENSG00000111145,0.2408712291446163,0.13114301829691133,0.6164535188202117,0
ENSG00000111181,-0.0409236671454384,0.8032543009500961,0.9562587613214566,0
ENSG00000111186,0.14950123265664483,0.35772082529485294,0.7955227226174074,0
ENSG00000111196,0.11811341841067842,0.46936020183152616,0.8499073716237129,0
ENSG00000111199,-0.36440261603662244,0.017301551751025324,0.3027792533757927,0
ENSG00000111203,0.2937008042617409,0.06163154639523016,0.484672493282883,0
ENSG00000111206,0.12622836637219104,0.4389258784998047,0.8358774229508995,0
ENSG00000111215,0.19782385714621245,0.21960640066194892,0.7026090984774899,0
ENSG00000111218,-0.09632967628441592,0.5560704213969216,0.8815231091911057,0
ENSG00000111224,0.2960974585736387,0.05934250937934937,0.47741230125322826,0
ENSG00000111229,0.1586691762366459,0.32830660214405594,0.7782497646557023,0
ENSG00000111231,0.06281961457063516,0.7018139233729956,0.9296635802918034,0
ENSG00000111237,0.003240115634204259,0.9842755451730725,0.9967892111049027,0
ENSG00000111247,0.17032319844095364,0.29307567949038305,0.7573501473504021,0
ENSG00000111249,-0.052837462837697295,0.7475683642795714,0.9430189594190358,0
ENSG00000111252,0.15647414810688992,0.33521367464792684,0.7836232521977582,0
ENSG00000111254,0.15367750609121789,0.344137614680589,0.7901929610672308,0
ENSG00000111261,0.08671238901565166,0.5964967292427168,0.895790612303093,0
ENSG00000111262,-0.2606857216957805,0.10049052636667044,0.5676307690793047,0
ENSG00000111266,0.37453256547153463,0.014009072239226095,0.2752029446623737,0
ENSG00000111269,0.29821025019970404,0.05737928119057889,0.4705069962814799,0
ENSG00000111271,0.23753340118430682,0.1369011550537249,0.6246830539750342,0
ENSG00000111275,-0.05037857211891783,0.7589723869588074,0.9464186690995898,0
ENSG00000111276,0.1344125388898928,0.4093222917695414,0.8233691496376069,0
ENSG00000111300,-0.10614528884605658,0.5161284194892815,0.8658019735469451,0
ENSG00000111305,0.1788425300005936,0.268863846774112,0.7388846567539736,0
ENSG00000111321,0.16980969930463521,0.2945767518552689,0.7585407707212509,0
ENSG00000111325,0.06404434787699462,0.6962644734236174,0.9283019936132719,0
ENSG00000111328,0.1728845965055417,0.28565893773094286,0.7513700039798954,0
ENSG00000111331,0.31959808967228204,0.04020453414290026,0.4127955656346791,0
ENSG00000111335,0.2878669900065798,0.0674860993685984,0.5005335253376635,0
ENSG00000111341,0.3198123341421034,0.040055774951656575,0.41212160605160675,0
ENSG00000111344,0.0908829664707037,0.5788147657669429,0.8898459236839122,0
ENSG00000111348,0.4690137204042622,0.00123695858704842,0.0914782007211997,0
ENSG00000111358,0.22995532787919692,0.15063814223277516,0.6373393544449482,0
ENSG00000111361,0.14325896761896126,0.37859264739912923,0.8087939269514026,0
ENSG00000111364,0.021483180321179855,0.8960068966963723,0.9777208536737347,0
ENSG00000111371,-0.04253958268132688,0.7956409313359722,0.9550134837592541,0
ENSG00000111412,0.09674292194917813,0.5543613148344024,0.8810322281508498,0
ENSG00000111424,0.3075973672396593,0.049254912967315434,0.44283389041642474,0
ENSG00000111432,0.004267093591800899,0.979292470762348,0.9955932279542045,0
ENSG00000111445,0.2936260051380242,0.06170406008332541,0.4850226118177672,0
ENSG00000111450,-0.19950644296126727,0.21555020482556042,0.6988017283789655,0
ENSG00000111452,-0.1175755631647693,0.4714145218894754,0.8508959456960782,0
ENSG00000111481,0.2561781748204722,0.10694750543683051,0.5777475174915777,0
ENSG00000111490,-0.12904282781875787,0.42862016371791967,0.8329022646807761,0
ENSG00000111530,0.026966123665312865,0.8696617128109025,0.9705072395853431,0
ENSG00000111540,0.012438492735283834,0.9396846266609393,0.9878727343958021,0
ENSG00000111554,0.10954790081333192,0.5026101074421332,0.8622063954775385,0
ENSG00000111581,0.25786354267180855,0.10449864073650539,0.5735662544290913,0
ENSG00000111596,0.18328484883462356,0.2567568541101848,0.7307695078520644,0
ENSG00000111602,0.22796324322224762,0.15440468522628414,0.6422700793081355,0
ENSG00000111605,-0.011497766393959847,0.9442391823302083,0.9882162812664858,0
ENSG00000111615,0.148843812227262,0.3598869770132467,0.7963104271988081,0
ENSG00000111639,0.18211968341809462,0.2598980338165413,0.7328810884023954,0
ENSG00000111640,0.09720346902612777,0.5524593683916184,0.8802776885596946,0
ENSG00000111641,0.02398852170376168,0.8839541632272212,0.9745002437693607,0
ENSG00000111642,-0.011915263945138243,0.942217640097442,0.988057100062645,0
ENSG00000111644,0.2811108120859009,0.07478510972886898,0.5197031499445285,0
ENSG00000111647,-0.17517528396536575,0.2791260249558931,0.7467445747707785,0
ENSG00000111652,0.17120352931698632,0.29051330322868707,0.7549410285786362,0
ENSG00000111653,0.10717082774829802,0.5120358624499577,0.8646200478430578,0
ENSG00000111664,0.3477375714515345,0.024070782689940007,0.34226105873912765,0
ENSG00000111665,0.2890874427919814,0.06622759852213522,0.49789140193436915,0
ENSG00000111666,0.23663296115607876,0.1384848905230296,0.6256928911407958,0
ENSG00000111667,0.0039717546483794145,0.9807254381198831,0.9961787141916226,0
ENSG00000111669,0.08905092001103318,0.5865541817217417,0.8927702302211528,0
ENSG00000111670,0.2904606886275366,0.06483302913959488,0.49496870529415765,0
ENSG00000111671,0.31800191244942266,0.04132655037988231,0.41646240052442235,0
ENSG00000111674,0.0028220361975327415,0.9863043103968414,0.9977126672994336,0
ENSG00000111676,-0.060830558035705765,0.7108577545094181,0.9318234508317399,0
ENSG00000111678,0.09156866518366294,0.575929451516787,0.8881702763876035,0
ENSG00000111679,0.42412576748884906,0.00438884709980103,0.16304467616694382,0
ENSG00000111684,0.27007048592571103,0.08797547293101049,0.5450687463340189,0
ENSG00000111696,0.35118672680407453,0.02251858668305662,0.331314641245066,0
ENSG00000111707,0.17345948482523968,0.284010514389589,0.7506785359729896,0
ENSG00000111711,-0.056548105628475245,0.7304552781796445,0.9388251569442578,0
ENSG00000111713,-0.13279793585163038,0.41507424151287386,0.8261846990864237,0
ENSG00000111716,-0.17183064847199359,0.2886964474776281,0.7540596850783662,0
ENSG00000111725,0.20245496720818223,0.20856290768157226,0.6905317429190401,0
ENSG00000111726,-0.07170062338916522,0.6619204117832245,0.9145924947255557,0
ENSG00000111727,0.20549644300477327,0.20151569158965144,0.6864102516737521,0
ENSG00000111728,-0.11785210553808843,0.4703577082427195,0.8504386128975492,0
ENSG00000111729,0.004657738449986988,0.9773971796764394,0.9953818037797754,0
ENSG00000111731,-0.022054806446595705,0.8932548719384323,0.9771364633094634,0
ENSG00000111737,-0.03616387127208624,0.8257775217446273,0.9621889207992462,0
ENSG00000111752,-0.1727365516164418,0.286084401382088,0.751370387313019,0
ENSG00000111775,0.05633620409148695,0.7314293171886208,0.9390923358889876,0
ENSG00000111783,0.24102463648731934,0.1308826109847705,0.616286518424577,0
ENSG00000111785,0.18688150819216823,0.24721442080923928,0.7227734767131143,0
ENSG00000111786,-0.018187375932263758,0.9118956488449808,0.9818482121786766,0
ENSG00000111788,-0.011602878807518934,0.9437301916605116,0.9882162812664858,0
ENSG00000111790,0.10891520529551055,0.5051106490167383,0.8625320500188257,0
ENSG00000111799,-0.2963138007409379,0.05913914204557158,0.4772858611567103,0
ENSG00000111801,0.22599481064735077,0.15819090983447714,0.6446947399907804,0
ENSG00000111802,-0.04495491611353656,0.7842945710180809,0.9527979659299752,0
ENSG00000111816,0.027177914323918223,0.8686465572659414,0.9699568499628317,0
ENSG00000111817,0.17984462151654348,0.2661017638771952,0.7375241268185332,0
ENSG00000111832,0.03130528213628158,0.8489048263036221,0.9667457743471815,0
ENSG00000111834,0.1352032802780642,0.4065213191388839,0.8219815064108136,0
ENSG00000111837,0.23476348473485287,0.14181454890142398,0.6296167083529601,0
ENSG00000111843,0.15302481818870195,0.3462402118785666,0.7908822081741285,0
ENSG00000111845,0.059794438236229965,0.7155837305855877,0.9338505827719252,0
ENSG00000111846,0.25003681178004766,0.1162269712582249,0.5930373327439252,0
ENSG00000111850,0.1189496196029664,0.466175427790279,0.848101845333413,0
ENSG00000111859,0.2827927907168942,0.07291462794391101,0.5132238345314573,0
ENSG00000111860,-0.03188017045597957,0.8461616890231793,0.9664317224130133,0
ENSG00000111863,-0.007267441035620071,0.9647391747773975,0.9927314764465047,0
ENSG00000111875,0.058325033162087224,0.7223031976154433,0.9362865720284221,0
ENSG00000111877,0.2937976724876299,0.06153773500134707,0.4844764960194186,0
ENSG00000111879,0.0893690024257788,0.585207294363626,0.8924663123650434,0
ENSG00000111880,0.13967387890159266,0.390884918076269,0.8160093776242585,0
ENSG00000111885,0.25952281031384433,0.10212815738931713,0.5704398107685573,0
ENSG00000111886,-0.0757768978967125,0.6438934667132401,0.9099570836861657,0
ENSG00000111897,0.01964973352356131,0.9048414166189886,0.9798706467018586,0
ENSG00000111906,0.026497125280625648,0.8719104176371726,0.9708263561413173,0
ENSG00000111907,0.22277391005336958,0.164525357035346,0.6520759279718845,0
ENSG00000111911,-0.0018292826948791113,0.9911220332467632,0.9988571142874866,0
ENSG00000111912,-0.16869505269695723,0.29785141499588397,0.760727516505427,0
ENSG00000111913,-0.057755991478176665,0.7249107071405805,0.9372014325519291,0
ENSG00000111961,0.24091827538196184,0.1310631183996258,0.6163282486963398,0
ENSG00000111962,0.005592095473425925,0.9728644551805461,0.9944942681451617,0
ENSG00000112029,0.16223647146423797,0.3172643980293932,0.7718638710802391,0
ENSG00000112031,0.046675203972861325,0.7762387608756562,0.950797447944266,0
ENSG00000112033,0.16399165903440266,0.3119147870484704,0.7683927697272863,0
ENSG00000112038,-0.14844353675576707,0.36120956094018775,0.7970147589846087,0
ENSG00000112039,0.27228285754485276,0.08520254390846493,0.5387140575469807,0
ENSG00000112041,0.27950024852226024,0.07660994571974311,0.522226843825771,0
ENSG00000112053,-0.06524350879506143,0.6908453375721049,0.9264518649777224,0
ENSG00000112062,0.14994132629214,0.35627498144160175,0.7947159400532724,0
ENSG00000112078,-0.12460028413119432,0.4449466607027657,0.8374850756981385,0
ENSG00000112079,0.17674308185288393,0.2747091836156472,0.7436175433543906,0
ENSG00000112081,0.2684069983431141,0.09010436565932034,0.5485548356860447,0
ENSG00000112096,-0.03647743084958988,0.8242895046619645,0.9617992671489577,0
ENSG00000112110,0.1477537765263785,0.3634952291422704,0.7978012172083597,0
ENSG00000112118,0.2914683780868821,0.06382404469425729,0.4923190274063269,0
ENSG00000112130,-0.08413848663014285,0.607520715603554,0.8997158101151987,0
ENSG00000112137,-0.10013002508282838,0.5404427678278192,0.8751491977799698,0
ENSG00000112139,0.06151305020768518,0.7077503137593566,0.9308537124937006,0
ENSG00000112144,0.08058481141843496,0.6228765362609696,0.9052042706809551,0
ENSG00000112146,0.18217811452961366,0.25973992759481135,0.7328232056963488,0
ENSG00000112149,0.41628235542062375,0.0053541134075798524,0.1774154260153423,0
ENSG00000112159,0.048392694794728124,0.7682180571306709,0.9488725948124613,0
ENSG00000112167,0.2117572346741235,0.18751797120295732,0.6735480747276755,0
ENSG00000112182,0.1736250603539545,0.28353684927178424,0.7500349549363946,0
ENSG00000112183,-0.11475123913856933,0.482276365683725,0.8545202300383491,0
ENSG00000112186,-0.3062431873618864,0.0503682266935499,0.4476937050671891,0
ENSG00000112200,0.010243464605527863,0.9503145062831657,0.9894624340517402,0
ENSG00000112208,-0.1869860280513361,0.2469405867949206,0.7223106019079119,0
ENSG00000112210,0.1728758470636724,0.2856840716390079,0.7513700039798954,0
ENSG00000112214,-0.10492215179964236,0.5210298297976212,0.8672018876834052,0
ENSG00000112218,-0.3560721956698107,0.020459330887925287,0.3201799890468027,0
ENSG00000112232,-0.009407263413239874,0.9543662173351466,0.9905227531427314,0
ENSG00000112234,0.3294465960971556,0.03380149052419834,0.3842997817318578,0
ENSG00000112237,-0.006480231268408518,0.968556702110017,0.9934607436200837,0
ENSG00000112238,-0.43491267681933043,0.0033047675186737013,0.14251525030528728,0
ENSG00000112242,-0.019024540026742757,0.9078564586421447,0.9803308813953944,0
ENSG00000112245,-0.062038815966328716,0.7053595049340293,0.930799224212193,0
ENSG00000112249,0.10693463982064748,0.5129770211611953,0.8646200478430578,0
ENSG00000112276,-0.11372867497393634,0.4862395714304615,0.8559903714294346,0
ENSG00000112280,0.31977480168641165,0.040081804031042445,0.41212160605160675,0
ENSG00000112282,0.13960040222920303,0.39113915739319527,0.8160318942923053,0
ENSG00000112290,-0.2223997680901735,0.16527243146164183,0.6525184987493127,0
ENSG00000112293,0.15800575768192585,0.33038514656607587,0.7797906440364999,0
ENSG00000112294,0.18468659114964275,0.25301021536321233,0.728107334951575,0
ENSG00000112297,-0.10359490960158023,0.526373224991602,0.8686657099329391,0
ENSG00000112303,0.39279611508344264,0.00937393301531575,0.23094616735149093,0
ENSG00000112304,-0.006062765503027911,0.9705814515381066,0.9940323361723168,0
ENSG00000112305,0.03814974859627595,0.8163633286027971,0.9595542784632408,0
ENSG00000112306,0.35714435877664363,0.02002849723856759,0.31786343460092165,0
ENSG00000112308,0.2379917193252612,0.13610001877425182,0.6233372333385769,0
ENSG00000112309,0.22258630487215902,0.16489966694168112,0.6522043291414624,0
ENSG00000112312,-0.02117599078908653,0.8974863006488376,0.9784216254120528,0
ENSG00000112319,-0.26848344199785057,0.09000570229766902,0.5484098966794878,0
ENSG00000112320,-0.06637682921418489,0.6857370884339329,0.9241601579761786,0
ENSG00000112333,0.33981125951603147,0.02796531345114195,0.357436070721306,0
ENSG00000112335,0.04274862239966264,0.7946573324481716,0.9547950809047253,0
ENSG00000112339,-0.1124167977882165,0.49134769922631194,0.858600167799047,0
ENSG00000112343,0.30122649921329175,0.054663695733787154,0.46301784015375874,0
ENSG00000112357,0.19940190723008505,0.21580074801117055,0.6992667238668568,0
ENSG00000112365,0.01797832563419176,0.9129046152314602,0.9821718238454995,0
ENSG00000112367,0.07337665462327102,0.6544857933817849,0.9131540440531789,0
ENSG00000112378,0.328973946030447,0.03408903009172182,0.3859472644158061,0
ENSG00000112379,-0.08507916536265377,0.6034821094662153,0.898309499611318,0
ENSG00000112394,-0.11226569224572375,0.491937764315423,0.858600167799047,0
ENSG00000112406,-0.18422557517594754,0.2542385436130785,0.7285763580259303,0
ENSG00000112414,0.3378872466838925,0.028982837801770467,0.36241087552623485,0
ENSG00000112419,0.05236975029339627,0.7497337278083265,0.9436398172097158,0
ENSG00000112425,0.03668832731163551,0.8232890080171336,0.9615818346729441,0
ENSG00000112473,0.04661821647005538,0.7765052743504004,0.950858372901908,0
ENSG00000112511,0.0372109530568155,0.8208108024266587,0.9611029348015349,0
ENSG00000112514,0.07123749466057797,0.6639802316927019,0.9155893315354285,0
ENSG00000112530,0.34291191826139517,0.02638584929808352,0.3519801934099546,0
ENSG00000112531,0.2611951280605304,0.0997792989401709,0.5665879439427218,0
ENSG00000112541,-0.1510464853771609,0.3526591767292331,0.7936508005015555,0
ENSG00000112559,0.283710606303931,0.07190900820455903,0.51159179664871,0
ENSG00000112561,0.10588397597346659,0.5171737132687657,0.8660890253180488,0
ENSG00000112562,0.23197653105935814,0.14688310850883957,0.6333569366349066,0
ENSG00000112576,0.11602878807518935,0.4773477057788449,0.852092520844888,0
ENSG00000112578,0.025191835969478046,0.8781738421919876,0.9727535970908798,0
ENSG00000112584,0.2734239515831723,0.08379813779296219,0.5374804624853767,0
ENSG00000112592,0.10255474401497537,0.5305787784955114,0.8700406894126264,0
ENSG00000112599,0.27572338848486566,0.08102085912968571,0.5318299373013523,0
ENSG00000112619,0.09657634987112049,0.5550499412891334,0.8812621067808755,0
ENSG00000112624,0.32526580173044045,0.036412784147718646,0.39579230633387064,0
ENSG00000112640,0.05874313375823122,0.720389228785387,0.9355026033947098,0
ENSG00000112651,0.09757916546683716,0.5509100190287857,0.8791546834453375,0
ENSG00000112655,0.1114817139479184,0.4950047941739517,0.8601542248074808,0
ENSG00000112658,0.17444364495119058,0.28120235616222455,0.747601332092853,0
ENSG00000112659,0.2694521969347929,0.0887623183136006,0.5465085975799372,0
ENSG00000112667,0.3161278026311991,0.04267515825789925,0.42075645010006735,0
ENSG00000112679,0.15981086466768749,0.3247479368297759,0.7769844457610823,0
ENSG00000112685,0.04662057610949049,0.7764942385436697,0.950858372901908,0
ENSG00000112695,-0.03140980728531758,0.8484059480490085,0.9667457743471815,0
ENSG00000112697,-0.051841850147268144,0.7521799201312498,0.9443592090313634,0
ENSG00000112699,0.19603426955542672,0.2239756366258585,0.7053737878728246,0
ENSG00000112701,0.16806793354194993,0.2997036046829442,0.7615176237247971,0
ENSG00000112706,0.1319040622698637,0.41827742742842067,0.8281382829972648,0
ENSG00000112715,0.14131084959497284,0.3852447762715512,0.8125257057175173,0
ENSG00000112739,-0.037838103951031495,0.8178391261870013,0.9598357302803494,0
ENSG00000112742,-0.04034874972704783,0.805967199617186,0.9569967932851678,0
ENSG00000112759,-0.09287529568000516,0.5704487166845811,0.8851719508576935,0
